,Review ID,Country,Version,Rating,Date,Doc Sentiment,Asp Sentiment,Review,Aspects,AspectText,Positions
583,4530934780,United Kingdom,19.7,2,2019-07-28,negative,negative,"too expensive. i do to want to pay for s subscription , i just want to buy the software",subscription,subscription,"41,52"
584,4529770302,Panama,19.7,3,2019-07-28,negative,negative,registro de gastos. hola... soy usuario hace bastante tiempo de qbo. he bajado la aplicación en mi iphone para poder cargar los gastos constantemente mientras estoy en la calle. pero algo pasa con la información que no la baja completa. con frecuencia no trae las cuentas y la lista aparece vacía. por otro lado pareciera tener conflicto entre las monedas. me gustaría tener soporte en cuanto a este par de cosas.,quality,cargar,"117,122"
585,4527708098,United Kingdom,19.7,5,2019-07-27,positive,positive,"quickbooks a real sage beater!. having been a sage customer for over 15 years i wish i had discovered quick books sooner, why did i spend all that money on yearly updates when i didn’t need too. i absolutely would recommend quickbooks to everyone and i do! thanks for a great product guys 👍🏻",customer service,customer for,"51,62"
586,4527708098,United Kingdom,19.7,5,2019-07-27,positive,positive,"quickbooks a real sage beater!. having been a sage customer for over 15 years i wish i had discovered quick books sooner, why did i spend all that money on yearly updates when i didn’t need too. i absolutely would recommend quickbooks to everyone and i do! thanks for a great product guys 👍🏻",updates,updates,"163,169"
587,4517270237,USA,19.7,4,2019-07-26,neutral,neutral,"helpful but needs better search options. cannot search by customer address, you can only search by customer name. automatically fills in service date which can lead to mistakes.",customer service,customer name,"99,111"
588,4520402430,Canada,19.7,2,2019-07-26,neutral,positive,"quickbooks. quickbooks has been absolutely amazing overall. main issue is customer service and their ability to provide customer support for the app. i was required to ph 3 different numbers, one being out of service. once i finally spoke to csr he was extremely friendly but did state they haven’t been provided proper training to assist with app related issues but would do his best to help. i would upgrade to 4 or 5 stars if they provide a user friendly option for support.",quality,issue,"65,69"
589,4520402430,Canada,19.7,2,2019-07-26,neutral,negative,"quickbooks. quickbooks has been absolutely amazing overall. main issue is customer service and their ability to provide customer support for the app. i was required to ph 3 different numbers, one being out of service. once i finally spoke to csr he was extremely friendly but did state they haven’t been provided proper training to assist with app related issues but would do his best to help. i would upgrade to 4 or 5 stars if they provide a user friendly option for support.",customer service,customer service,"74,89"
590,4518783443,India,19.7,4,2019-07-26,neutral,negative,negative stock entry. i have been using this app from 5 days.. please make a provision of not issuing invoice when the stock is 0.. plus while entering the purchase bill give a column of itemised discount in the items,app,app,"45,47"
591,4518783443,India,19.7,4,2019-07-26,neutral,negative,negative stock entry. i have been using this app from 5 days.. please make a provision of not issuing invoice when the stock is 0.. plus while entering the purchase bill give a column of itemised discount in the items,invoicing,invoice,"102,108"
592,4521406237,USA,19.7,3,2019-07-26,negative,negative,check payment image. i wish if i can take of the customer check payment image and with in it on the app. both of them times it’s hard to search for invoice number and when customers overpay the system does not stop them and the refund process is so difficult.,customer service,customer check,"49,62"
593,4512437565,USA,19.7,1,2019-07-24,negative,negative,give me a refund. i hate this app it’s trash an i want my money back !!!,app,app,"30,32"
594,4507515603,USA,19.7,5,2019-07-23,positive,positive,greatest app ever. i love the “capture receipt” feature. makes life a whole lot easier.,app,app,"9,11"
595,4507859910,United Arab Emirates,19.7,1,2019-07-23,negative,negative,dubai. i tried to register dubai address but looks like only us address possible.,quality,us,"61,62"
596,4502852112,USA,19.7,1,2019-07-22,negative,negative,google sign-in never works. i have tried and tried to get into the quickbooks app using the google sign-in. i get it to work maybe 1 out of every 50 times i try to login. i don't know why they haven't fixed this issue yet. i always end up logging in on my mobile browser instead. fail,app,app,"78,80"
597,4502852112,USA,19.7,1,2019-07-22,negative,negative,google sign-in never works. i have tried and tried to get into the quickbooks app using the google sign-in. i get it to work maybe 1 out of every 50 times i try to login. i don't know why they haven't fixed this issue yet. i always end up logging in on my mobile browser instead. fail,quality,login,"164,168"
598,4497516269,USA,19.7,2,2019-07-21,negative,negative,"you can do better, intuit. this app has a lot of promise: utilize the power of an ipadpro and really speed up routine accounting functions on qbo. in reality, the app is glitchy, limited in ways it shouldn’t be, and effectively too flawed to use. i’ve been disappointed before by intuit, but this failure is inexplicable.",app,app,"32,34"
599,4498971539,USA,19.7,1,2019-07-21,negative,negative,"couldn’t get past sign up!. i downloaded the app and started the “free-trial” setup. it asked for my business name, then my country/region. when i tapped to enter country/region, it gave no options. it was blank and did not bring up keyboard for manual entry. so i can’t even use it.",app,app,"45,47"
600,4498434962,USA,19.7,1,2019-07-21,negative,negative,"keeps crashing. every time i try to upload a receipt from my phone, it crashes when i press save & doesn’t save at all. i’ve tried closing the app & trying again, but it does it every time, so basically i can’t take a picture of any receipt & upload it. please fix!",receipt capture,receipt,"45,51"
601,4498434962,USA,19.7,1,2019-07-21,negative,negative,"keeps crashing. every time i try to upload a receipt from my phone, it crashes when i press save & doesn’t save at all. i’ve tried closing the app & trying again, but it does it every time, so basically i can’t take a picture of any receipt & upload it. please fix!",quality,crashes,"71,77"
602,4478042552,USA,19.7,5,2019-07-18,positive,positive,excellent. excellent app,app,app,"21,23"
603,4477097543,USA,19.7,1,2019-07-17,negative,negative,can’t use it in iphone or ipad! keep getting error.. i keep getting an error! queryprocessingerror:null,quality,error,"45,49"
604,4471412376,USA,19.7,5,2019-07-16,positive,positive,we love the qb app. one of the most useful things we have “out in the field” is our qb app that allows us to do bookkeeping by extension. probably the craziest place yet was checking qb from the pyramids of giza in egypt. it’s extremely convenient.,app,app,"15,17"
605,4471412376,USA,19.7,5,2019-07-16,positive,positive,we love the qb app. one of the most useful things we have “out in the field” is our qb app that allows us to do bookkeeping by extension. probably the craziest place yet was checking qb from the pyramids of giza in egypt. it’s extremely convenient.,experience,useful,"36,41"
606,4454364047,United Kingdom,19.7,2,2019-07-13,negative,negative,awfull. massive bug issues keeps telling me to notifications on then the screen disappears then pops up again so impossible to use as this screen is always in the way ... realy surprises at such awfull stuff from a company’s so large it’s shocking realy,quality,issues,"20,25"
607,4448685602,USA,19.7,1,2019-07-12,negative,negative,"have to improve in customer support. an ok app for small business.. but horrible customer service.. first starters, you have to call them only during pacific time hours..? so i’m in delaware, which means, if i want to reach them i have to wait to get a live rep. then, their wait time is terrible.. 30+ minutes. ??? so one star for now.. once you guys improve in this area, i’ll be glad to recommend and change rating...",customer service,customer support,"19,34"
608,4448685602,USA,19.7,1,2019-07-12,negative,negative,"have to improve in customer support. an ok app for small business.. but horrible customer service.. first starters, you have to call them only during pacific time hours..? so i’m in delaware, which means, if i want to reach them i have to wait to get a live rep. then, their wait time is terrible.. 30+ minutes. ??? so one star for now.. once you guys improve in this area, i’ll be glad to recommend and change rating...",estimates,delaware,"182,189"
609,4442229792,India,19.6,4,2019-07-11,neutral,neutral,improvements. 1) stock quantity should be displayed in the app 2) round off amount space in invoice,app,app,"59,61"
610,4443912853,United Kingdom,19.6,1,2019-07-11,negative,negative,not happy. doesnt let me connect my bank (santander) asks for a code that i dont know or my bank 🤷‍♂️🤷‍♂️ useless,quality,doesnt let,"11,20"
611,4439158981,USA,19.6,1,2019-07-10,negative,negative,too many errors to count. i’ve been using mint for years and love it. this software on the other hand is terrible. save yourself the frustration and use anything else.,quality,errors,"9,14"
612,4439158981,USA,19.6,1,2019-07-10,negative,negative,too many errors to count. i’ve been using mint for years and love it. this software on the other hand is terrible. save yourself the frustration and use anything else.,app,software,"75,82"
613,4431790805,USA,19.6,1,2019-07-09,negative,negative,keeps crashing. app doesn’t work . no updates in months,app,app,"16,18"
614,4432294430,USA,19.6,1,2019-07-09,negative,negative,horrible since last update. constantly crashes and slow to load. not to mention we are paying almost $800 a year to use this crappy program. lacks many features the desktop version has.,experience,horrible,"0,7"
615,4432294430,USA,19.6,1,2019-07-09,negative,negative,horrible since last update. constantly crashes and slow to load. not to mention we are paying almost $800 a year to use this crappy program. lacks many features the desktop version has.,quality,crashes,"39,45"
616,4435471677,USA,19.6,5,2019-07-09,positive,positive,upload receipts feature. snap on mobile new feature saves lots of time as well the ability to drag and drop files or e-mailing receipts work well and helps expedite petty cash procedures. excellent addition to quickbooks online!!,quality,upload,"0,5"
617,4430718725,USA,19.6,1,2019-07-08,negative,negative,no activity?. none of my vendors have any activity (transactions) available within this app. almost rendering it completely useless in our business.,quality,transactions,"52,63"
618,4430341737,USA,19.6,1,2019-07-08,negative,negative,this app is worthless. literally none of the things i routinely do with quickbooks is possible with this app.,app,app,"5,7"
619,4415827659,United Kingdom,19.6,4,2019-07-05,positive,positive,review. love quick books but feel very much alone when it comes to new stuff or thinks i need help with it would seem to me that qb think that everyone as the same knowledge level as they do and a diary like the original one with barclays bank would be very useful,quality,books,"19,23"
620,4409734514,United Kingdom,19.6,3,2019-07-04,negative,negative,"cannot input supplier invoices you have to upgrade. bought quickbooks for our subsidiary business, input invoices, pay suppliers etc to find out you can’t actually input supplier invoices unless you upgrade! so from £11.99 a month to £18.99 a month just to input purchase, very odd",invoicing,invoices,"22,29"
621,4403240430,USA,19.6,3,2019-07-03,neutral,neutral,"improve your customer service. the program it’s self is easy to use, but if you need to call the customer service you have to request it by logging on and email/text or the other problem is they don’t speak english well. with increasing prices they should have great customer service just saying!",customer service,customer service,"13,28"
622,4398686006,USA,19.6,4,2019-07-02,positive,positive,"love it, but needs some work. reeeallly wish i could cut a po on the app. other than that, the app is a great tool",app,app,"69,71"
623,4401886099,USA,19.6,5,2019-07-02,positive,positive,wonderful app. this is a great way to keep books. thank you.,app,app,"10,12"
624,4396654177,USA,19.6,1,2019-07-01,negative,negative,engineering team won’t fixed the azlo banking glitch.. i’ve been trying to connect my azlo bank account to quickbooks for months. i’ve been on the phone and computer with tech support multiple times and every time i’m told it is being worked out. how long could it possibly take? you all need to pay some attention to this matter please.,quality,glitch,"46,51"
625,4396397860,USA,19.6,1,2019-07-01,negative,negative,useless. can’t share the online app with my accountant. frustrating and useless!!!!,app,app,"32,34"
626,4396033624,South Africa,19.6,5,2019-07-01,positive,positive,rnm media and sound. it’s a great app and system. lovely to use and easy to get around. they must just add online reception and receiving of payments. this will make business much much easier.,app,app,"34,36"
627,4398303946,United Kingdom,19.6,1,2019-07-01,negative,negative,"doesn’t let you do self assessment tax. this app only does my business tax return, and whilst it doesn’t explicitly promise more, because it doesn’t let me do my self assessment (buy to let) it means i still need another app to do this. and an account on top. being such a major tax app, the fact it can’t deal with all my tax matters is a major fail.",quality,doesn’t let you do self assessment tax.,"0,38"
628,4398303946,United Kingdom,19.6,1,2019-07-01,negative,negative,"doesn’t let you do self assessment tax. this app only does my business tax return, and whilst it doesn’t explicitly promise more, because it doesn’t let me do my self assessment (buy to let) it means i still need another app to do this. and an account on top. being such a major tax app, the fact it can’t deal with all my tax matters is a major fail.",app,app,"45,47"
629,4397538436,Brazil,19.6,4,2019-07-01,positive,positive,"excelente aplicativo. gostei muito do aplicativo, só achei a mensalidade um pouco alta, sendo que depois de um ano ela aumenta 100%",quality,gostei,"22,27"
630,4379131868,USA,19.6,5,2019-06-28,positive,positive,smooth app. love it and would never switch.,app,app,"7,9"
631,4380263874,Australia,19.6,3,2019-06-28,negative,negative,"invoices don’t look great. the issue i had when using quickbooks was the invoices just didn’t look very polished or professional. there’s a way of setting up a custom invoice, but really you want a good default so you don’t have to muck around.",invoicing,invoices,"0,7"
632,4380263874,Australia,19.6,3,2019-06-28,negative,negative,"invoices don’t look great. the issue i had when using quickbooks was the invoices just didn’t look very polished or professional. there’s a way of setting up a custom invoice, but really you want a good default so you don’t have to muck around.",quality,issue,"31,35"
633,4372197374,USA,19.6,1,2019-06-26,negative,negative,no access to payroll. the app seems to have a menu for everything except payroll. i find these types of oversights all over quickbooks online- glaringly obvious features that are incomprehensibly missing and customer service has no answers. don't waste your time.,app,app,"26,28"
634,4372197374,USA,19.6,1,2019-06-26,negative,negative,no access to payroll. the app seems to have a menu for everything except payroll. i find these types of oversights all over quickbooks online- glaringly obvious features that are incomprehensibly missing and customer service has no answers. don't waste your time.,customer service,customer service,"208,223"
635,4373045597,Canada,19.6,4,2019-06-26,neutral,neutral,still needs work. one thing needed i’d making it easier to change customers info when doing a new invoice for a previous customer but at a new address. i have many customers that own many places and i need to be able to put the address in for each place where the work is done with that same customer and the app doesn’t allow this to happen.,quality,customers info,"66,79"
636,4366410638,Australia,19.5.3,2,2019-06-25,negative,negative,poor.. really poor set of options compared to the desktop “app”.,app,app,"59,61"
637,4368219017,USA,19.5.3,1,2019-06-25,negative,negative,way too limited. i can’t even use the app to see if a bill was processed. it only allows you to view check or ach transactions and deposits. checks processed through bill pay don resigister as activity.,app,app,"38,40"
638,4368219017,USA,19.5.3,1,2019-06-25,negative,negative,way too limited. i can’t even use the app to see if a bill was processed. it only allows you to view check or ach transactions and deposits. checks processed through bill pay don resigister as activity.,quality,transactions,"114,125"
639,4368216685,USA,19.5.3,1,2019-06-25,negative,negative,beware!. beware quickbooks is not software it’s ransomware. they force you to upgrade every two years and the price of the upgrade is the same price as a new one.,app,software,"34,41"
640,4369644042,USA,19.5.3,1,2019-06-25,negative,negative,the worst customer service ever. don’t waist your time. trust my word,customer service,customer service,"10,25"
641,4362122981,USA,19.5.3,3,2019-06-24,neutral,neutral,nice app but i’d like to access the inventory. when you are out and making an invoice it is very important to be able to check the inventory,app,app,"5,7"
642,4363594302,USA,19.5.3,1,2019-06-24,negative,negative,"expenses off. expenses are off. it’s showing expenses from an inactive account on the app. it’s correct on the website, so it’s definitely an issue with the app. i checked and the settings are the same. both should be displaying expenses for this month.",quality,expenses,"0,7"
643,4363594302,USA,19.5.3,1,2019-06-24,negative,negative,"expenses off. expenses are off. it’s showing expenses from an inactive account on the app. it’s correct on the website, so it’s definitely an issue with the app. i checked and the settings are the same. both should be displaying expenses for this month.",expenses,expenses,"0,7"
644,4364652047,USA,19.5.3,5,2019-06-24,positive,positive,great program. i love the program and still give it 5 stars nonlinear issue is i can’t run credit cards on the ipad version. wish it worked.,app,program,"6,12"
645,4364496244,USA,19.5.3,5,2019-06-24,positive,positive,"affordable truck repair inc.. great app, makes it very easy for us to keep track of our books.",app,app,"36,38"
646,4360484045,USA,19.5.3,5,2019-06-23,positive,positive,good program. as a small business quickbooks online works great for me. being able to access all of my business information from all my devices is awesome!,app,program,"5,11"
647,4336660957,USA,19.5.3,5,2019-06-19,positive,positive,pretty good!!. just started my business and so far liking what i’m seeing. the app is pretty neat.,app,app,"79,81"
648,4338912116,Brazil,19.5.3,1,2019-06-19,negative,negative,"cancelar assinatura. fiz uma pergunta sobre cancelar assinatura e responderam algo na com nada. será que vocês podem responder como cancelo a assinatura, pois não utilizarei o app? aguardo um retorno obrigado",quality,nada,"90,93"
649,4340222307,USA,19.5.3,5,2019-06-19,positive,positive,perfect for contractors use. we use it for our plumbing company. however it would be really cool if quickbooks could somehow link to contacts so that when return customers call we know who it is.,quality,customers,"162,170"
650,4332564009,USA,19.5.3,1,2019-06-18,negative,negative,all but useless. i love qbo but the app is useless. it’s like a completely separate universe where nothing shows up as set up in qbo. reports are limited and custom reports aren’t there. i can’t see something basic like checkbook register.,app,app,"36,38"
651,4332564009,USA,19.5.3,1,2019-06-18,negative,negative,all but useless. i love qbo but the app is useless. it’s like a completely separate universe where nothing shows up as set up in qbo. reports are limited and custom reports aren’t there. i can’t see something basic like checkbook register.,experience,useless,"8,14"
652,4332564009,USA,19.5.3,1,2019-06-18,negative,negative,all but useless. i love qbo but the app is useless. it’s like a completely separate universe where nothing shows up as set up in qbo. reports are limited and custom reports aren’t there. i can’t see something basic like checkbook register.,quality,universe,"84,91"
653,4332479779,USA,19.5.3,2,2019-06-18,negative,negative,"tax rates/counties are incorrect. when i create an invoice from this app, it doesn’t select the correct county even when i manually change it. it causes it to transfer back to desktop version as the wrong county when saved and will not account for that county. please fix",invoicing,invoice,"51,57"
654,4334888504,USA,19.5.3,5,2019-06-18,positive,positive,h2a solutions. best way to invoice my customers,quality,solutions,"4,12"
655,4334530186,USA,19.5.3,4,2019-06-18,positive,positive,"quickbooks online. i really like the app, but it is very pricey.",app,app,"37,39"
656,4331115879,USA,19.5.3,1,2019-06-17,negative,negative,"great app, prepare to be spammed. i keep getting marketing emails even though i unsubscribed from all. i’m going to have to find an alternative",app,app,"6,8"
657,4331951920,USA,19.5.3,1,2019-06-17,negative,negative,be warned about quickbooks. this is not software. it’s ransomware. every two or three years they make it break and force you to upgrade. the upgrade is the same price as buying it new. the online version is just as bad. when i started using it it was $15 a month and now it’s $40 a month. be smart and don’t become a slave to intuit company.,app,software,"40,47"
658,4331951920,USA,19.5.3,1,2019-06-17,negative,negative,be warned about quickbooks. this is not software. it’s ransomware. every two or three years they make it break and force you to upgrade. the upgrade is the same price as buying it new. the online version is just as bad. when i started using it it was $15 a month and now it’s $40 a month. be smart and don’t become a slave to intuit company.,quality,ransomware,"55,64"
659,4325332256,USA,19.5.3,2,2019-06-16,negative,negative,disappointing app. you can’t really do anything productive in this application. it’s extremely limited in functionality.,app,app,"3,5"
660,4320230377,USA,19.5.3,1,2019-06-15,negative,negative,useless for sure. qbo is useless. can’t login with google account. forces me to create a new/separate password. can’t really access qbo via a browser on ipad. overall terrible experience. i’m sure it’s equally apple and qbo fault.,app,qbo,"18,20"
661,4320230377,USA,19.5.3,1,2019-06-15,negative,negative,useless for sure. qbo is useless. can’t login with google account. forces me to create a new/separate password. can’t really access qbo via a browser on ipad. overall terrible experience. i’m sure it’s equally apple and qbo fault.,quality,login,"40,44"
662,4321336515,USA,19.5.3,5,2019-06-15,positive,positive,"amazing in app and on line. the perfect accounting platform. easy to use, fast and simple.",app,app,"11,13"
663,4312058611,Australia,19.5.3,3,2019-06-14,neutral,neutral,"movement through fields. i love the app but it takes so much more time than through safari, enter or tab should move through fields looking forward to this fix",app,app,"36,38"
664,4316126412,USA,19.5.3,5,2019-06-14,positive,positive,trina gordon (happee momentz). great app! my business couldn’t function without it!,app,app,"15,17"
665,4307924820,United Kingdom,19.5.3,1,2019-06-13,negative,negative,nothing quick about quick books. not easy and not quick. out of all the invoice apps i’ve used this has been the most awkward,quality,books,"26,30"
666,4302815753,Australia,19.5.3,2,2019-06-12,negative,negative,i wanted to like it. but..... i didn’t appreciate the daily phone calls asking if i needed help .... i just wanted an app that would let me do my own thing and not feel harassed,app,app,"39,41"
667,4306497314,Canada,19.5.3,2,2019-06-12,negative,negative,keep crashing. after last update june 12 2019 keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app. please fix asap pleasseeee,app,app,"135,137"
668,4306497314,Canada,19.5.3,2,2019-06-12,negative,negative,keep crashing. after last update june 12 2019 keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app. please fix asap pleasseeee,quality,fix,"147,149"
669,4301335567,USA,19.5.2,1,2019-06-11,negative,negative,crashes when trying take credit cards. crashing when trying to take credit card payments. not very helpful.,quality,crashes,"0,6"
670,4301233084,USA,19.5.2,1,2019-06-11,negative,negative,credit card processing. latest update broke credit card processing on multiple devices we use for our business. update fix is taking much longer than it should.,quality,fix,"119,121"
671,4296469834,USA,19.5.2,2,2019-06-10,negative,negative,don’t update. ever since last update it crashes when i try to run a credit card. was talking with customer support for an hour and all she could say is i understand. when i asked to speak to a manager the line was disconnected,updates,update,"6,11"
672,4296469834,USA,19.5.2,2,2019-06-10,negative,negative,don’t update. ever since last update it crashes when i try to run a credit card. was talking with customer support for an hour and all she could say is i understand. when i asked to speak to a manager the line was disconnected,quality,crashes,"40,46"
673,4296469834,USA,19.5.2,2,2019-06-10,negative,negative,don’t update. ever since last update it crashes when i try to run a credit card. was talking with customer support for an hour and all she could say is i understand. when i asked to speak to a manager the line was disconnected,customer service,support,"107,113"
674,4297332068,USA,19.5.2,3,2019-06-10,negative,negative,"trouble generating customer statements!. i’ve been a loyal customer to qb for over 10 years. recently added a new company and transferred over my customers. have not been able to generate statements for them....it’s been ongoing for 5 months with no resolution. other than that it’s been great, just very frustrated that they can not figure this problem out!!",customer service,customer statements,"19,37"
675,4297332068,USA,19.5.2,3,2019-06-10,negative,negative,"trouble generating customer statements!. i’ve been a loyal customer to qb for over 10 years. recently added a new company and transferred over my customers. have not been able to generate statements for them....it’s been ongoing for 5 months with no resolution. other than that it’s been great, just very frustrated that they can not figure this problem out!!",experience,frustrated,"305,314"
676,4297048851,USA,19.5.2,1,2019-06-10,negative,negative,"doesn’t work. i have an iphone 8 and all of a sudden this app stops working. i call quickbooks and they can’t fix it. they closed the case in one day. don’t walk away from this company, run away.",quality,doesn’t work,"0,11"
677,4297048851,USA,19.5.2,1,2019-06-10,negative,negative,"doesn’t work. i have an iphone 8 and all of a sudden this app stops working. i call quickbooks and they can’t fix it. they closed the case in one day. don’t walk away from this company, run away.",app,app,"58,60"
678,4290094077,USA,19.5.2,1,2019-06-09,negative,negative,needs more bank options. this app doesn’t support my bank (becu) si in that case it’s worthless to me. please refund my money thank you!,app,app,"30,32"
679,4280933663,USA,19.5.2,1,2019-06-08,negative,negative,app is crashing.... had to key in a credit card thru the computer because the app keeps crashing and doesn’t let you charge a card. will change my review after they fix the issue.,app,app,"0,2"
680,4284029418,USA,19.5.2,1,2019-06-08,negative,negative,update ruined app. since the last update you cannot run credit cards on the app. it crashes immediately when you attempt to. my business uses qb on 25 devices. all crash when taking payments. this has caused a massive issue for us and clients. beware of putting too many eggs in the basket of a company that can be sloppy with the interface they sell you.,app,app,"14,16"
681,4284029418,USA,19.5.2,1,2019-06-08,negative,negative,update ruined app. since the last update you cannot run credit cards on the app. it crashes immediately when you attempt to. my business uses qb on 25 devices. all crash when taking payments. this has caused a massive issue for us and clients. beware of putting too many eggs in the basket of a company that can be sloppy with the interface they sell you.,quality,crashes,"84,90"
682,4284669799,USA,19.5.2,1,2019-06-08,negative,negative,app crashes constantly. i used to love this app. the last couple of months the app crashes daily and multiple times. i’m in the middle of working and the app says critical updates are needed and logs me out. i’m extremely frustrated with this considering i pay over $20/month to use this software across all my devices. no resolution or contact from customer service. it happens almost weekly. what a nightmare. looking for alternatives.,experience,crashes,"4,10"
683,4284669799,USA,19.5.2,1,2019-06-08,negative,negative,app crashes constantly. i used to love this app. the last couple of months the app crashes daily and multiple times. i’m in the middle of working and the app says critical updates are needed and logs me out. i’m extremely frustrated with this considering i pay over $20/month to use this software across all my devices. no resolution or contact from customer service. it happens almost weekly. what a nightmare. looking for alternatives.,quality,crashes,"4,10"
684,4284669799,USA,19.5.2,1,2019-06-08,negative,negative,app crashes constantly. i used to love this app. the last couple of months the app crashes daily and multiple times. i’m in the middle of working and the app says critical updates are needed and logs me out. i’m extremely frustrated with this considering i pay over $20/month to use this software across all my devices. no resolution or contact from customer service. it happens almost weekly. what a nightmare. looking for alternatives.,app,app,"0,2"
685,4284669799,USA,19.5.2,1,2019-06-08,negative,negative,app crashes constantly. i used to love this app. the last couple of months the app crashes daily and multiple times. i’m in the middle of working and the app says critical updates are needed and logs me out. i’m extremely frustrated with this considering i pay over $20/month to use this software across all my devices. no resolution or contact from customer service. it happens almost weekly. what a nightmare. looking for alternatives.,updates,updates,"172,178"
686,4284669799,USA,19.5.2,1,2019-06-08,negative,negative,app crashes constantly. i used to love this app. the last couple of months the app crashes daily and multiple times. i’m in the middle of working and the app says critical updates are needed and logs me out. i’m extremely frustrated with this considering i pay over $20/month to use this software across all my devices. no resolution or contact from customer service. it happens almost weekly. what a nightmare. looking for alternatives.,customer service,customer service,"350,365"
687,4285563553,USA,19.5.2,3,2019-06-08,negative,negative,"very limited... quickbooks is one of the best accounting tools out there... however this app is very limited. ipad is a very powerful device. but this app doesn't take advantage of that. things like: * auto save invoices to the files app * option to choose payment type * when you paste an email from the email apps, it doesn't recognize those emails.. * option to add company stamp and seal to the invoices",app,app,"89,91"
688,4285563553,USA,19.5.2,3,2019-06-08,negative,negative,"very limited... quickbooks is one of the best accounting tools out there... however this app is very limited. ipad is a very powerful device. but this app doesn't take advantage of that. things like: * auto save invoices to the files app * option to choose payment type * when you paste an email from the email apps, it doesn't recognize those emails.. * option to add company stamp and seal to the invoices",experience,ipad,"110,113"
689,4285563553,USA,19.5.2,3,2019-06-08,negative,negative,"very limited... quickbooks is one of the best accounting tools out there... however this app is very limited. ipad is a very powerful device. but this app doesn't take advantage of that. things like: * auto save invoices to the files app * option to choose payment type * when you paste an email from the email apps, it doesn't recognize those emails.. * option to add company stamp and seal to the invoices",invoicing,invoices,"212,219"
690,4278247095,USA,19.5.2,1,2019-06-07,negative,negative,different. this is so different than qbo that it renders itself useless. i cannot rely on it for any accurate information. the only feature that is good is the receipt capture.,app,qbo,"37,39"
691,4277707064,Canada,19.5.2,2,2019-06-07,negative,negative,keep crashing. after last update keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app. please fix asap pleasseeee,updates,update,"26,31"
692,4277707064,Canada,19.5.2,2,2019-06-07,negative,negative,keep crashing. after last update keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app. please fix asap pleasseeee,app,app,"122,124"
693,4277707064,Canada,19.5.2,2,2019-06-07,negative,negative,keep crashing. after last update keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app. please fix asap pleasseeee,quality,fix,"134,136"
694,4270240416,USA,19.5.1,1,2019-06-06,negative,negative,liars. they lie about the app and what u can do with it. run away fast.,app,app,"26,28"
695,4271069297,Australia,19.5.1,4,2019-06-06,positive,positive,"handy for sole trader. some things aren’t available on the app, like editing your invoices.",app,app,"59,61"
696,4271069297,Australia,19.5.1,4,2019-06-06,positive,positive,"handy for sole trader. some things aren’t available on the app, like editing your invoices.",experience,invoices,"82,89"
697,4273321432,Canada,19.5.1,4,2019-06-06,neutral,neutral,keep crashing. after last update keep crashing. doesn’t launch the app please fix asap,quality,doesn’t launch,"48,61"
698,4274527214,Canada,19.5.2,4,2019-06-06,neutral,negative,keep crashing. after last update keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app please fix asap,updates,update,"26,31"
699,4274527214,Canada,19.5.2,4,2019-06-06,neutral,negative,keep crashing. after last update keep crashing. new update came just an hour ago still same crash???!!!doesn’t launch the app please fix asap,quality,fix,"133,135"
700,4265602573,USA,19.5.1,1,2019-06-05,negative,negative,"used for many years but. intuit is increasing the price of quickbooks by 25% the next billing period. the app doesn’t support key functions that you can access online, for example adding multiple email addresses to one invoice.",app,app,"106,108"
701,4268633218,USA,19.5.1,5,2019-06-05,positive,positive,great app. i wish there was a way we could charge credit cards that are already on file,app,app,"6,8"
702,4269121314,USA,19.5.1,4,2019-06-05,neutral,neutral,receipt should be easier. i need to take the pictures first and upload them to qb it used to take the picture in the qb.,quality,receipt,"0,6"
703,4260133744,USA,19.5.1,1,2019-06-04,negative,negative,"ads and limited features. it’s a hassle to figure out how to say no to the ads without accidentally buying something. that applies to ipad and web version. the ipad has limited features compared to the web version. if you pay for qb online, you will forever be a small business, working for intuit.",experience,ipad,"134,137"
704,4260976411,USA,19.5.1,1,2019-06-04,negative,negative,"keeps crashing. i am on an iphone 6s and running the most recent ios. every time i try to accept my transactions in my bank account, i get through a few then the app shuts down.",app,app,"162,164"
705,4259801875,USA,19.5.1,1,2019-06-03,negative,negative,don’t bother if you don’t have an accounting degree. this app is terrible. it doesn’t allow me to do anything that i need to day to day and then i have to go back at the end of the month and redo almost everything i have done for the month. waste of money and time. an excel spreadsheet is more accurate.,app,app,"58,60"
706,4259801875,USA,19.5.1,1,2019-06-03,negative,negative,don’t bother if you don’t have an accounting degree. this app is terrible. it doesn’t allow me to do anything that i need to day to day and then i have to go back at the end of the month and redo almost everything i have done for the month. waste of money and time. an excel spreadsheet is more accurate.,quality,redo,"191,194"
707,4259186525,USA,19.5.1,1,2019-06-03,negative,negative,"predatory data collection. the app wouldn’t allow me to accept payment without my giving it geo location. why do you need it, other than to use it in ways completely unrelated to my bookkeeping? the app was already near useless. good bye qb app!",app,app,"31,33"
